,id,original_title,popularity,release_date,vote_average,vote_count,overview
9118,11933,Nothing but Trouble,14.138,1991-02-15,5.289,343,"While attempting to seduce gorgeous lawyer Diane Lightson, wealthy gadabout Chris Thorne agrees to drive her to Atlantic City, N.J. But, when some reckless driving draws the attention of a deeply critical cop, they and the flamboyant ""Brazillionaires"" who tagged along end up in the court of a grotesque and vengeful judge, who has a special vendetta against the wealthy and erudite."
9119,329981,Shut In,17.912,2016-11-11,5.3,677,"A widowed child psychologist lives in an isolated existence in rural New England. When caught in a deadly winter storm, she must find a way to rescue a young boy before he disappears forever."
9120,329981,Shut In,17.912,2016-11-11,5.3,677,"A widowed child psychologist lives in an isolated existence in rural New England. When caught in a deadly winter storm, she must find a way to rescue a young boy before he disappears forever."
9121,9876,Stop! Or My Mom Will Shoot,21.155,1992-02-21,5.286,981,"A tough police sergeant's mother comes to visit him, and promptly starts trying to fix up his life, much to his embarrassment. For his birthday she buys him a machine gun out of the back of a van, and begins to further interfere with his job and love life, eventually helping him with a case he's on."
9122,298614,Une heure de tranquillité,8.119,2014-12-31,5.285,342,"Michel, who's crazy about jazz, has just found a rare album that he dreams of quietly listening to in his living room. But the world seems to have conspired against him: his wife chooses this moment to divulge an ill-timed revelation, his adult son makes a surprise visit, one of his friends knocks on the door, while his mother keeps calling him on his smartphone. Not to mention that today the residents in his apartment building are holding their annual House Party. Manipulative and a liar, Michel is ready to do anything to have a moment of peace and quiet. Is it still possible, in this day and age, to just have one hour of peace?"
9123,15028,Clockstoppers,16.542,2002-03-29,5.283,309,"Until now, Zak Gibbs' greatest challenge has been to find a way to buy a car. But when he discovers an odd wristwatch amidst his father's various inventions and slips it on -- something very strange happens. The world around him seems to come to a stop, everything and everybody frozen in time. Zak quickly learns how to manipulate the device and he and his quick-witted and beautiful new friend, Francesca, start to have some real fun."
9124,665828,Bigbug,8.314,2022-02-11,5.3,401,"Set in the world of 2045, where communities have robotic helpers, a group of suburbanites are locked in for their protection by their household robots, while a rogue, self-aware AI android revolt uprising takes place outside."
9125,10588,The Cat in the Hat,39.125,2003-11-21,5.282,1609,"During a rainy day, and while their mother is out, Conrad and Sally, and their pet fish, are visited by the mischievous Cat in the Hat. Fun soon turns to mayhem, and the siblings must figure out how to rid themselves of the maniacal Cat."
9126,9731,Friday the 13th: A New Beginning,35.387,1985-03-22,5.3,1094,"Homicidal maniac Jason returns from the grave to cause more bloody mayhem. Young Tommy may have escaped from Crystal Lake, but he’s still haunted by the gruesome events that happened there. When gory murders start happening at the secluded halfway house for troubled teens where he now lives, it seems like his nightmarish nemesis, Jason, is back for more sadistic slaughters."
9127,424619,Les Tuche 3,10.934,2018-01-31,5.281,764,"After a groundbreaking presidential election, Jeff Tuche becomes the new President of France and moves in the Elysee with his family to govern the country."
9128,12208,Casino Royale,33.604,1967-04-13,5.281,711,"Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, James thinks up the ultimate plan - that every agent will be named 'James Bond'. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle."
9129,44113,Stone,17.814,2010-10-07,5.28,661,"Parole officer Jack Mabry has only a few weeks left before retirement and wishes to finish out the cases he's been assigned. One such case is that of Gerald 'Stone' Creeson, a convicted arsonist who is up for parole. Jack is initially reluctant to indulge Stone in the coarse banter he wishes to pursue and feels little sympathy for the prisoner's pleads for an early release. Seeing little hope in convincing Jack himself, Stone arranges for his wife to seduce the officer, but motives and intentions steadily blur amidst the passions and buried secrets of the corrupted players in this deadly game of deception."
9130,71469,The Darkest Hour,35.889,2011-12-22,5.277,1416,"In Moscow, five young people lead the charge against an alien race which has attacked Earth via our power supply."
9131,475210,How It Ends,20.366,2018-07-13,5.276,1867,A desperate father tries to return home to his pregnant wife after a mysterious apocalyptic event turns everything to chaos.
9132,11260,Meet Dave,30.023,2008-07-08,5.275,1385,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman."
9133,259018,Behaving Badly,17.759,2014-04-14,5.274,568,"Teenager Rick Stevens is willing to do whatever it takes to win the heart of Nina Pennington. He'll have to deal with his best friend's horny mom, a drug abusing boss and even the mob if he ever hopes to land the girl of his dreams. Love is never easy!"
9134,243940,The Lazarus Effect,12.736,2015-01-29,5.274,1387,"Medical researcher Frank, his fiancee Zoe and their team have achieved the impossible: they have found a way to revive the dead. After a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. However, when their dean learns what they've done, he shuts them down. Zoe is killed during an attempt to recreate the experiment, leading Frank to test the process on her. Zoe is revived -- but something evil is within her."
9135,271404,Beyond Skyline,13.841,2017-10-20,5.273,992,"Detective Mark Corley storms his way onto an alien spaceship to rescue his estranged son. When the ship crashes in Southeast Asia, he forges an alliance with a band of survivors to take back the planet once and for all."
9136,9714,Home Alone 3,33.245,1997-12-12,5.273,2945,"9-year-old Alex Pruitt is home alone with the chicken pox. Turns out, due to a mix-up among nefarious spies, Alex was given a toy car concealing a top-secret microchip. Now Alex must fend off the spies as they try to break into his house to get it back."
9137,9557,Boat Trip,20.318,2002-10-01,5.3,629,"Two guys whose love lives are a wreck look forward to finding ladies on the high seas. Unfortunately, they've mistakenly been booked on a gay cruise."
9138,80280,[REC]³ Génesis,36.749,2012-03-30,5.271,1433,A pair of newlyweds must fight to survive when their wedding reception descends into chaos and carnage when their guests become infected by a virus that turns them into hungry zombies.
9139,364067,A Very Murray Christmas,13.965,2015-12-04,5.27,404,"Bill Murray worries no one will show up to his TV show due to a massive snowstorm in New York City. Through luck and perseverance, guests arrive at Gotham’s Carlyle Hotel to help him — dancing and singing in holiday spirit."
9140,109091,The Counselor,33.684,2013-10-25,5.3,1820,A lawyer finds himself in far over his head when he attempts to get involved in drug trafficking.
9141,9446,Jungle 2 Jungle,14.023,1997-03-04,5.27,455,"Uptight New York City executive, Michael Cromwell, pursues his soon-to-be ex-wife to South America and returns home with the son he never knew he had—a boy raised in a tribal village in Brazil. Armed with only his blowgun, the 13-year-old Mimi-Siku discovers that the world outside his jungle home is indeed a strange place."
9142,11568,Blues Brothers 2000,22.071,1998-02-05,5.268,652,"Finally released from prison, Elwood Blues is once again enlisted by Sister Mary Stigmata in her latest crusade to raise funds for a children's hospital. Hitting the road to re-unite the band and win the big prize at the New Orleans Battle of the Bands, Elwood is pursued cross-country by the cops."
9143,11453,Deuce Bigalow: European Gigolo,35.437,2005-08-12,5.268,892,Deuce Bigalow goes to Amsterdam after a little accident including two irritating kids and a bunch of aggressive dolphins. There he meets up with his old friend T.J. Hicks. But a mysterious killer starts killing some of Amsterdam's finest gigolos and T.J. is mistaken for the extremely gay murderer. Deuce must enter the gigolo industry again to find the real murderer and clear T.J.'s name.
9144,8766,Hellraiser: Bloodline,21.274,1996-03-08,5.3,507,Three generations of the same family deal with the consequences of unleashing the forces of hell.
9145,93856,Chernobyl Diaries,24.966,2012-05-24,5.267,1524,"A group of six tourists looking to go off the beaten path, hire an 'extreme tour guide' who, ignoring warnings, takes them into the city of Pripyat, the former home to the workers of the Chernobyl nuclear reactor, but now a deserted town since the disaster more than 25 years earlier. After a brief exploration of the abandoned city, the group members find themselves stranded, only to discover that they are not alone."
9146,316154,The Bad Batch,16.465,2017-06-23,5.265,1048,Arlen is sent to a fenced-off wasteland where undesirables are exiled to when she is kidnapped by a group of cannibals. She escapes and ends up on a journey to reunite a missing girl with her father.
9147,242310,Rage,20.059,2014-05-09,5.265,727,"When the Russian mob kidnaps the daughter of a reformed criminal, he rounds up his old crew and seeks his own brand of justice."
9148,681019,W lesie dziś nie zaśnie nikt,19.117,2020-03-13,5.261,640,"Addicted to technology, a group of teens attends a rehabilitation camp in the forest, but a sinister force there intends to take them offline forever."
9149,102207,Sur la piste du Marsupilami,17.474,2012-04-03,5.3,828,"When reporter Dan Geraldo (Alain Chabat) arrives in Palombia to hunt for a scoop, he never suspects that he is about to make an incredible discovery... With his resourceful local guide Pablito (Jamel Debbouze), D an has one surprise after another during a thrilling adventure that allows him to bring the world some spectacular news: the Marsupilami, a mythical and mischievous animal, really does exist! You too will believe in furry tails!"
9150,10577,Dracula 2000,21.192,2000-12-22,5.259,646,"When a team of techno-savvy thieves break into a high-security vault, they don't discover priceless works of art... they find a crypt unopened for 100 years."
9151,26123,American Pie Presents: The Book of Love,44.319,2009-12-07,5.258,1705,"Ten years after the first American Pie movie, three new hapless virgins discover the Bible hidden in the school library at East Great Falls High. Unfortunately for them, the book is ruined, and with incomplete advice, the Bible leads them on a hilarious journey to lose their virginity."
9152,9711,Species III,22.049,2004-11-26,5.258,401,"After she delivers her child in an ambulance, alien Eve is killed by a half-breed. Fortunately, Dr. Abbot scoops up the baby alien and escapes. In time, the baby grows into a gorgeous blonde named Sara and begins her quest to find a worthy mate. But Sara is also savage and leaves a trail of deaths in her wake. This carnage makes chemistry student Dean question whether to help her race or not."
9153,9480,Daredevil,50.655,2003-02-14,5.259,4952,A man blinded in a childhood accident fights crime using his superhumanly-elevated remaining senses.
9154,359790,Blackway,11.774,2015-10-03,5.257,371,"A young woman newly returned to her hometown becomes the subject of harassment by a man named Blackway, an ex-cop turned violent crime lord who operates with impunity in this small community on the edge of the wilderness. Forsaken by the local townspeople—and advised by the Sheriff to leave town—Lillian decides instead to take a stand against her sociopathic stalker, and enlists the help of ex-logger Lester and his laconic young sidekick."
9155,288158,The Woman in Black 2: Angel of Death,21.916,2014-12-30,5.257,992,"40 years after the first haunting at Eel Marsh House, a group of children evacuated from WWII London arrive, awakening the house's darkest inhabitant."
9156,11597,Toys,17.091,1992-12-18,5.257,530,"Leslie Zevo is a fun-loving inventor who must save his late father's toy factory from his evil uncle, Leland, a war-mongering general who rules the operation with an iron fist and builds weapons disguised as toys."
9157,430365,À bras ouverts,9.552,2017-04-05,5.256,459,"Jean-Étienne Fougerole is an intellectual bohemian who released his new novel ""In Open Arms"" and calling the wealthiest people to welcome home the families in need. While he promotes his book during a televised debate, his opponent criticized him for not applying what he himself advocates. While stuck, Jean-Étienne Fougerole accepts the challenge, for fear of being discredited. The same evening, a family of Roma rings the door of his Marnes-la-Coquette villa and the writer feels obliged to house them."
9158,78383,Nurse 3-D,16.891,2013-09-28,5.255,439,"Abby Russell, a beautiful, dedicated nurse with a sinister side, has a secret life in which she targets and punishes dishonest men."
9159,295011,Patient Zero,26.205,2018-09-14,5.254,352,"After an unprecedented global pandemic has turned the majority of humankind into violent infected beings, Morgan, a man gifted with the ability to speak the infected's new language, leads the last survivors on a hunt for patient zero and a cure."
9160,13256,Mutant Chronicles,12.4,2008-08-07,5.252,443,It's the year 2707. Earth's natural resources have all but been exhausted by mankind. Battles rage for the remainder between the competing Corporations. During one such battle the seal is broken and awakens an ancient and deadly machine that was once defeated thousands of years ago. The order that awaited its return must now lead a small group of soldiers to destroy it once and for all.
9161,505177,10 x 10,23.094,2018-03-16,5.251,539,"Lewis is an outwardly ordinary guy, but in reality he is hiding an obsession – revenge – against Cathy. Lewis kidnaps Cathy in broad daylight and takes her to his home, where he locks her in a soundproof cell and attempts to extract a dark secret from her past."
9162,37534,The New Daughter,8.617,2009-12-18,5.251,327,"John James is a writer; his wife has left him. He moves with his two middle-school children to an isolated house off a dirt road in South Carolina. The property has an Indian burial mound, which fascinates his daughter, Louisa, who's entering puberty."
9163,17130,Crossroads,16.855,2002-02-15,5.25,617,"After eight years apart, three childhood friends - Lucy, Kit, and Mimi - rediscover their friendship on a cross-country trip. With barely a plan, practically no money but plenty of dreams, the girls catch a lift with Mimi's handsome friend Ben in his convertible. Along the way they not only gather experiences that will change their lives, but they also discover how important it is to hold onto their hearts' desires."
9164,37169,The Human Centipede (First Sequence),45.148,2009-10-31,5.249,2116,"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon, who has a very disturbed vision."
9165,86467,Bel Ami,24.008,2012-03-09,5.248,496,"Georges Duroy travels through 1890s Paris, from cockroach ridden garrets to opulent salons, using his wits and powers of seduction to rise from poverty to wealth, from a prostitute’s embrace to passionate trysts with wealthy beauties, in a world where politics and media jostle for influence, where sex is power and celebrity an obsession."
9166,11918,Superhero Movie,29.8,2008-03-28,5.247,1768,"Rick Riker is a nerdy teen imbued with superpowers by a radioactive dragonfly. And because every hero needs a nemesis, enter Lou Landers, aka the villainously goofy Hourglass."
9167,18238,Lesbian Vampire Killers,15.922,2009-03-16,5.244,373,"With their women having been enslaved by a pack of lesbian vampires, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice."
9168,38579,Marmaduke,13.221,2010-06-03,5.243,732,"When Phil and Debbie Winslow relocate from their native Kansas to the sunny climes of Orange County, their big-hearted, havoc-wreaking Great Dane gets a taste of the dog's life, California-style."
9169,11158,"Honey, I Blew Up the Kid",28.435,1992-07-16,5.242,1137,"Wayne Szalinski is at it again. But instead of shrinking things, he tries to make a machine that can make things grow. As in the first one, his machine isn't quite accurate. But when he brings Nick & his toddler son Adam to see his invention, the machine unexpectedly starts working. And when Adam comes right up to the machine, he gets zapped along with his stuffed bunny."
9170,534072,Great White,24.868,2021-05-07,5.24,369,"A sea plane is destroyed in a freak accident, five people find themselves drifting on a raft. At the mercy of the tide and with no hope of rescue, the helpless situation takes a horrifying turn when they are terrorized by a ravenous great white."
9171,17825,Les 11 commandements,7.34,2004-02-04,5.24,431,"After an evening of drinking, six men find themselves in front of The God of the Joke. Distressed to find that people aren't laughing anymore, He gives the six friends a mission: to save the world with the Eleven Commandments of the Joke. The men enthusiastically take on their task. They undertake various tests aimed at pushing the limits of stupidity."
9172,9713,Holy Man,19.644,1998-10-08,5.2,407,"In a world governed by commerce, Ricky and Kate, dedicated employees, find their lives forever changed when they encounter the enigmatic stranger G. As they navigate the realm of commerce, their paths intertwine in a surreal dance of love, loss, and redemption. G's presence, amplified through the pervasive influence of globalized television, casts a spell that reverberates beyond Ricky and Kate, impacting the lives of those who bear witness to their intertwined destinies."
9173,109099,Passion,20.89,2013-02-13,5.234,404,The rivalry between the manipulative boss of an advertising agency and her talented protégée escalates from stealing credit to public humiliation to murder.
9174,9978,Stormbreaker,20.402,2006-07-21,5.2,624,"Alex Rider thinks he is a normal school boy, until his uncle is killed. He discovers that his uncle was actually spy on a mission, when he was killed. Alex is recruited by Alan Blunt to continue the mission. He is sent to Cornwall to investigate a new computer system, which Darrius Sayle has created. He plans to give the new computer systems to every school in the country, but Mr. Blunt has other ideas and Alex must find out what it is."
9175,342281,Une famille à louer,9.346,2015-08-19,5.233,408,"Forty-year-old Paul-André is a timid, rather introverted man. Rich but alone, he is deeply bored and ends up concluding that what he needs is a family. Violette, a forty-year-old full of energy, is threatened with eviction and is afraid she'll lose custody of her two children. Paul-André then proposes a totally above the board contract to rent the family in exchange for him paying off Violette's debts. For better and for worse.."
9176,11375,Hollywood Homicide,24.94,2003-06-09,5.233,607,"Joe Gavilan and his new partner K. C. Calden, are detectives on the beat in Tinseltown. Neither one of them really wants to be a cop, Gavilan moonlights as a real estate broker, and Calden is an aspiring actor moonlighting as a yoga instructor. When the two are assigned a big case they must work out whether they want to solve the case or follow their hearts."
9177,329010,Emelie,10.902,2016-03-04,5.231,628,"After their regular babysitter cancels, the Thompson family turns to her friend, Anna to supervise their children while the parents go out to celebrate their anniversary. At first Anna seems like a dream come true to the kids, allowing them to eat extra cookies and play with things that are usually off-limits, but as her behaviour becomes increasingly odd, the kids soon find out that her intentions are dark and twisted—and she is not who she seems to be."
9178,329440,The Forest,24.534,2016-01-07,5.23,1708,"Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared."
9179,280391,Pourquoi j'ai pas mangé mon père,39.57,2015-04-08,5.229,347,"Based on the novel 'Evolution Man' by Roy Lewis, this tells the story about the first man - young Edward - to descend from apes. Edward is ejected by his tribe, but is very resourceful. He learns to walk, discovers fire, manages to hunt - and we follow him as he evolves. He has a generous nature, and search for true humanity - a world where we don't eat our fathers."
9180,30178,Stuart Little 3: Call of the Wild,21.674,2005-07-14,5.2,474,"With school out for the summer,  The Littles are vacationing in a cabin by the lake, and Stuart is so excited he could burst! But when Snowbell the cat is captured by a mean-spirited creature known simply as the Beast, it's up to Stuart and a skunk named Reeko to rescue him and a few other friends."
9181,351211,Blair Witch,33.231,2016-09-15,5.227,1868,Students on a camping trip discover something sinister is lurking beyond the trees.
9182,301728,Infini,14.287,2015-04-11,5.226,343,"A search and rescue team are transported through deep space to a distant mining colony to save the sole survivor of a biological outbreak.  During their mission, they find a lethal weapon which is set to arrive on Earth within the hour."
9183,41413,Scusa ma ti voglio sposare,8.179,2010-02-12,5.2,365,"Second part of the film ""Sorry if I love you"". Alex (Raoul Bova) and Niki (Michela Quattrociocche) are more in love than ever. They have just returned from the lighthouse on the island Blu where they have lived unforgettable days. Niki returns to see his friends, but a number of important changes in their lives will test the friendship of the girls. Alex also resume life with his old friends. All of them, Flavio, Enrico and Pietro, are no longer serene and safe husbands due to certain difficulties that have compromised their marriages."
9184,10718,Torque,29.692,2004-01-16,5.225,556,"Biker Cary Ford is framed by an old rival and biker gang leader for the murder of another gang member who happens to be the brother of Trey, leader of the most feared biker gang in the country. Ford is now on the run trying to clear his name from the murder with Trey and his gang looking for his blood."
9185,9826,The Phantom,25.049,1996-06-06,5.2,552,The 21st successor to the role of Bengalla's resident superhero must travel to New York to prevent a rich madman from obtaining three magic skulls that would give him the secret to ultimate power.
9186,210908,All Cheerleaders Die,14.029,2013-10-31,5.222,378,"When tragedy rocks Blackfoot High, rebellious outsider Mäddy Killian shocks the student body by joining the cheerleading squad. After a confrontation with the football team, Mäddy and her new cheerleader friends are sent on a supernatural roller coaster ride which leaves a path of destruction none of them may be able to escape."
9187,122081,Spring Breakers,24.945,2013-03-06,5.222,3761,"After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda."
9188,11217,Club Dread,33.201,2004-02-27,5.221,359,When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort -- a hedonistic island paradise for swingers --- it's up to the club's staff to stop the violence ... or at least hide it!
9189,169020,Vive la France,10.705,2013-02-20,5.22,365,"Muzafar and Feruz are two easy going shepherds from Taboulistan, a tiny country in Asia that is unknown to the rest of the world. To alert the world to his country’s existence, the son of Taboulistan’s president decides to instigate a program of publicity terrorism. To that end, he recruits our two naive shepherds, their mission: to destroy the Eiffel Tower! But the France that Muzafar and Feruz discover is far from what they had expected..."
9190,9750,Balls of Fury,11.266,2007-08-29,5.22,515,Randy Daytona was a child ping pong prodigy who lost his chance at Olympic gold when his father is murdered by the mysterious Feng over a gambling debt. 15yrs later he's down on his luck and scraping a living doing seedy back room shows in Vegas; when the FBI turn up and ask for his help to take down Feng... who just happens to love Ping Pong.
9191,13613,Day of the Dead,15.093,2008-04-08,5.219,368,"When a small Colorado town is overrun by the flesh hungry dead, a small group of survivors try to escape in a last ditch effort to stay alive."
9192,33107,And Soon the Darkness,14.846,2010-02-25,5.218,367,"When two American girls on a bike trip in a remote part of Argentina split up and one of them goes missing, the other must find her before her worst fears are realized."
9193,372343,The Snowman,21.477,2017-10-12,5.2,2184,Detective Harry Hole investigates the disappearance of a woman whose pink scarf is found wrapped around an ominous looking snowman.
9194,51481,Mean Girls 2,28.15,2011-01-23,5.216,1216,"Confident senior Jo begins the new school year by breaking her own cardinal rule: don't get involved in girl drama. but when she sees timid Abby preyed upon by Queen Bee Mandi and her minions, she takes sides in a viciously funny girl-world-war that turns North Shore High School upside down."
9195,39691,Cats & Dogs: The Revenge of Kitty Galore,28.731,2010-07-29,5.216,614,The ongoing war between the canine and feline species is put on hold when they join forces to thwart a rogue cat spy with her own sinister plans for conquest.
9196,134375,Home Alone: The Holiday Heist,20.095,2012-12-03,5.2,423,"10-year-old Finn is terrified to learn his family is relocating from sunny California to Maine in the scariest house he has ever seen! Convinced that his new house is haunted, Finn sets up a series of elaborate traps to catch the “ghost” in action. Left home alone with his sister while their parents are stranded across town, Finn’s traps catch a new target – a group of thieves who have targeted Finn’s house."
9197,42432,Natale sul Nilo,8.024,2002-12-20,5.2,551,A womanizing lawyer follows his wife and son to a trip to Egypt in a last-ditch effort to make up for his infidelities. Also travelling to Egypt is a bumbling police chief who's desperate to keep his rebellious daughter from becoming a showgirl. The two meet during a Nile cruise. Calamity ensues.
9198,10306,Poltergeist III,107.043,1988-06-10,5.2,462,"Carol Anne has been sent to live with her Aunt and Uncle in an effort to hide her from the clutches of the ghostly Reverend Kane, but he tracks her down and terrorises her in her relatives' appartment in a tall glass building. Will he finally achieve his target and capture Carol Anne again, or will Tangina be able, yet again, to thwart him?"
9199,243938,Hot Tub Time Machine 2,23.211,2015-02-20,5.213,891,"After their first adventure with the Hot Tub Time Machine, Lou and Nick are living very well off their ill-gotten gains, while Jacob still cannot rely on Lou to be a positive role model. When an unknown assailant breaks into Lou's mansion and shoots him, Nick and Jacob take him for another trip in the hot tub. They emerge in the year 2025, where they must figure out who shot Lou and prevent it from happening again."
9200,632727,Texas Chainsaw Massacre,67.242,2022-02-18,5.21,1384,"After nearly 50 years of hiding, Leatherface returns to terrorize a group of idealistic influencers who accidentally disrupt his carefully shielded world in a remote Texas town."
9201,10676,Halloween III: Season of the Witch,45.189,1982-10-22,5.209,1327,"A terrified toy salesman is mysteriously attacked, and at the hospital, babbles and clutches the year's most popular Halloween costume, an eerie pumpkin mask. Suddenly, Doctor Daniel Challis finds himself thrust into a terrifying nightmare."
9202,243688,Poltergeist,66.317,2015-05-20,5.208,2218,"A family's suburban home is invaded by angry spirits. When the terrifying apparitions escalate their attacks and take the youngest daughter, the family must come together to rescue her."
9203,345915,Once Upon a Time in Venice,22.625,2017-06-08,5.207,617,"Steve Ford is a private detective in Venice Beach, Calif., who's good with the ladies, bad with the punches and wild about his dog Buddy. When local thugs steal Buddy, Ford turns to Spyder, their devious leader, and forges an unlikely alliance. With help from his best friend, Steve pulls out the big guns to retrieve Spyder's stolen cash and cocaine and save Buddy."
9204,9290,Crocodile Dundee in Los Angeles,17.348,2001-04-12,5.207,595,"After settling in the tiny Australian town of Walkabout Creek with his significant other and his young son, Mick ""Crocodile"" Dundee is thrown for a loop when a prestigious Los Angeles newspaper offers his honey a job. The family migrates back to the United States, and Croc and son soon find themselves learning some lessons about American life -- many of them inadvertent"
9205,9053,DOA: Dead or Alive,35.038,2006-09-07,5.207,806,Four beautiful rivals at an invitation-only martial-arts tournament join forces against a sinister threat. Princess Kasumi is an aristocratic warrior trained by martial-arts masters. Tina Armstrong is a wrestling superstar. Helena Douglas is an athlete with a tragic past. Christie Allen earns her keep as a thief and an assassin-for-hire.
9206,2395,Astérix aux Jeux olympiques,26.083,2008-01-30,5.207,1920,"Astérix and Obélix have to win the Olympic Games in order to help their friend Alafolix marry Princess Irina. Brutus uses every trick in the book to have his own team win the game, and get rid of his father Julius Caesar in the process."
9207,763164,Apex,36.12,2021-11-12,5.203,561,"Ex-cop Thomas Malone is serving a life sentence for a crime he didn’t commit. He is offered a chance at freedom if he can survive a deadly game of Apex, in which six hunters pay for the pleasure of hunting another human on a remote island. He accepts, and once he arrives, all hell breaks loose."
9208,560362,Rattlesnake,16.055,2019-10-25,5.202,417,"After a mysterious woman saves her daughter from a deadly snakebite, a single mother must repay the debt by killing a stranger before sundown."
9209,531735,Ibiza,12.655,2019-07-03,5.2,307,"A mature podiatrist, his girlfriend and her teenage children travel Ibiza to live a crazy holidays."
9210,248390,Le Crocodile du Botswanga,9.265,2014-02-19,5.198,323,"Leslie Konda young talented French footballer spotted in his teens by Didier , a small-scale agent who was able to take under his wing , has signed its first contract striker in a large Spanish club . At the same time, his growing reputation and its origins Botswanga , small, poor state of Central Africa, earned him an invitation by the President of the Republic in person Babimbi Bobo , a football enthusiast, freshly installed in power after a coup military state. Leslie therefore went for the first time in the country of his ancestors accompanied by Didier to be decorated by the President Bobo which quickly turns out, despite his great humanist discourse be a megalomaniac and paranoid dictator under the bad influence of his wife .dropoff window Hardly have they landed Bobo enters into a sordid deal with Didier put pressure on his player so that it plays for the national team : Crocodiles of Botswanga ..."
9211,38745,Gulliver's Travels,20.834,2010-12-23,5.198,2334,"Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens."
9212,9920,Ultraviolet,27.469,2006-03-03,5.198,1547,"In the late 21st century, a subculture of humans have emerged who have been modified genetically by a vampire-like disease, giving them enhanced speed, incredible stamina and acute intelligence. As they are set apart from ""normal"" and ""healthy"" humans, the world is pushed to the brink of worldwide civil war  aimed at the destruction of the ""diseased"" population. In the middle of this crossed-fire is - an infected woman - Ultraviolet, who finds herself protecting a nine-year-old boy who has been marked for death by the human government as he is believed to be a threat to humans."
9213,82700,After Earth,40.507,2013-05-30,5.193,6416,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance."
9214,347969,The Ridiculous 6,27.832,2015-12-11,5.191,1371,"When his long-lost outlaw father returns, Tommy ""White Knife"" Stockburn goes on an adventure-filled journey across the Old West with his five brothers."
9215,9360,Anaconda,51.835,1997-04-11,5.189,2418,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake."
9216,9959,Freedomland,10.643,2006-02-17,5.2,319,A black police detective must solve a strange case of a kidnapped boy and deal with a big racial protest.
9217,94348,Alex Cross,19.499,2012-10-18,5.2,697,"Alex Cross, a genius homicide detective/psychologist is trying to clean up the mean streets of Detroit while keeping his family out of the line of fire. As he mulls over accepting a job with the FBI, he is told that a friend has been murdered and he vows to track down the killer. Soon, he and his team are forced to match wits with a psychotic contract killer, who displays a disturbing commitment towards seeing his job through."
9218,13788,The Unborn,32.642,2009-01-09,5.2,1331,A young woman fights the spirit that is slowly taking possession of her.
9219,382589,Rock'n Roll,7.254,2017-02-15,5.184,738,"Guillaume Canet is told by a young co-star that he's no longer Rock'n' Roll and can't sell films anymore. He then tries to prove her wrong and gets help from his girlfriend, Marion Cotillard."
9220,292280,The Bye Bye Man,28.661,2017-01-12,5.18,1206,"When three college students move into an old house off campus, they unwittingly unleash a supernatural entity known as The Bye Bye Man, who comes to prey upon them once they discover his name. The friends must try to save each other, all the while keeping The Bye Bye Man's existence a secret to save others from the same deadly fate."
9221,440471,Escape Plan 2: Hades,47.659,2018-06-05,5.179,1408,"Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends."
9222,10167,Half Past Dead,31.705,2002-11-15,5.179,341,"A man goes undercover in a hi-tech prison to find out information to help prosecute those who killed his wife. While there, he stumbles onto a plot involving a death-row inmate and his $200 million stash of gold."
9223,70868,I Don't Know How She Does It,14.579,2011-09-16,5.178,382,"A comedy centered on the life of Kate Reddy, a finance executive who is the breadwinner for her husband and two kids."
9224,1024530,Grimcutty,100.6,2022-10-10,5.177,356,A suburban teen girl and her little brother must stop a terrifying internet meme brought to life by the hysteria of their parents.
9225,619592,Force of Nature,17.386,2020-07-02,5.174,504,A gang of thieves plan a heist during a hurricane and encounter trouble when a disgraced cop tries to force everyone in the building to evacuate.
